K21907	6.145823697178976
K21908	5.856760013503731
K19778	5.824700579918042
K01580	5.806005743203087
K19777	5.407867868740466
K07507	5.204132102194495
K28156	4.815322796692667
K15833	4.8128379944502635
K08177	4.7271660719598225
K20265	4.6825968434488505
K04337	4.5729428731557356
K03755	4.332284646702079
K04081	4.27956787812731
K02217	4.264379566696498
K04338	4.0861558820813935
K21901	4.046845171538329
K01985	3.8170117788467834
K06282	3.7812749440208586
K15827	3.700094320959913
K04752	3.6926469209693487
K19338	3.686796348674965
K18898	3.592536163313415
K09018	3.50475063886855
K03320	3.408560773437186
K18928	3.361187103267358
K04333	3.1789047460048128
K03620	3.166788728041738
K15829	3.164392555875448
K03829	3.1406541316926937
K07792	3.1376835666070764
K15581	2.973584214199478
K15828	2.9364001050889303
K18516	2.9272783657452903
K06518	2.871998833368397
K15582	2.84786782972461
K00424	2.8166272778278563
K06281	2.7421184983322062
K15583	2.7411554532926887
K10823	2.6977877194425948
K11936	2.6662420773202067
K03619	2.6411466740011083
K08276	2.6204547289654703
K05796	2.6006520121431476
K03812	2.59502412425976
K04031	2.594002126272196
K19688	2.5572684709641536
K18899	2.53656763550682
K13683	2.534030034600592
K15830	2.52345423640927
K21905	2.4657368604985272
K00285	2.427078853402864
K11935	2.4148351574420053
K21637	2.4046397470737655
K07285	2.3647343643671848
K11931	2.354220208145466
K08641	2.3195842173278853
K07591	2.3151615748294105
K18518	2.258691163273572
K03885	2.2029475482690253
K05798	2.1997697962538907
K00426	2.166794445557963
K17722	2.152835995551024
K04072	2.1401466531688365
K00425	2.0949111765688775
K07353	2.084577712801186
K04062	2.052192464954931
K04080	1.9864372411100732
K03618	1.978108345473233
K18929	1.9714023238905178
K03778	1.9631330983219983
K15831	1.9279307993506358
K02972	1.9109698362238061
K07780	1.8318545431463453
K09020	1.826856902626273
K01977	1.819829488601766
K09794	1.8147669125258494
K07356	1.7863248410959636
K18525	1.7785310914197343
K07357	1.7771588505432774
K17723	1.7681179169601564
K11250	1.7492887699346886
K01531	1.7217040948059477
K07352	1.716429673829059
K22720	1.7148605677315458
K00782	1.687337791014704
K08996	1.666974411050424
K07803	1.6612123820718099
K11930	1.6598401986455529
K15580	1.644129260429352
K21906	1.628417050570956
K19123	1.621070353535459
K07351	1.602700592373314
K11645	1.5984573252423089
K00840	1.5924150858912671
K04063	1.584321880933615
K04335	1.5739250894802805
K03605	1.5598240279191793
K13635	1.5403078864046995
K01816	1.5029820430847454
K04032	1.4962610251524409
K21739	1.48328083053065
K08299	1.481717995023441
K11937	1.4737702774104233
K01489	1.4692256327465043
K01980	1.450630488264894
K07348	1.4345184394441428
K00817	1.4167910443948912
K21963	1.4067388971581436
K00244	1.3577127106540996
K09021	1.350119327987515
K00245	1.3454728281496142
K01689	1.3400116918657494
K03781	1.3395346396093772
K16328	1.3362025563585127
K12974	1.3334915871425965
K18920	1.332152837378389
K09909	1.327926081738023
K05594	1.3278060893401746
K00013	1.3186995658323024
K07781	1.3161944080388581
K11178	1.3127886733332883
K22015	1.3109417221128845
K03594	1.3108193679330857
K03311	1.3095381715473666
K07275	1.3080873366347143
K00094	1.3050828066159064
K00765	1.292345014566544
K10014	1.291567859486803
K07690	1.2873653452983267
K01425	1.2861754417008082
K15585	1.2839521324809091
K06214	1.2829426842973342
K00673	1.2700591248070874
K02798	1.2582461190810237
K00247	1.2567539753314787
K07685	1.2463751939369667
K07647	1.2250089990766495
K03819	1.2090075482868738
K09980	1.2048357148900646
K00138	1.2047317670908604
K14060	1.2039479004415736
K03759	1.1987361897270838
K01814	1.194267389615598
K02501	1.1927020266143822
K11139	1.1922690046468918
K07679	1.189736741791941
K06878	1.1806120085689533
K00925	1.1788901871522688
K07346	1.1735013800444412
K10984	1.1728860047615501
K09954	1.1649721540430746
K12148	1.1591883958880125
K00344	1.157246258725792
K06193	1.152011686957734
K05799	1.1468071538512907
K06006	1.1444063521290249
K09997	1.142775426267311
K18515	1.1405073731057318
K00697	1.1334466953928763
K13650	1.1322751841122196
K09023	1.128213286616852
K13821	1.12628976463823
K07674	1.1261917625385718
K01089	1.1218538479343583
K03321	1.1217147331709334
K04047	1.119926958626788
K09999	1.1118051387359789
K14053	1.1102844968719765
K08173	1.1066949599774925
K01087	1.1031015801763218
K00262	1.0873943428107598
K02500	1.087032011226834
K05520	1.081944341686059
K00008	1.0815242157969975
K07141	1.0724530129962264
K00246	1.0704072129647064
K12112	1.0701816547244485
K03668	1.0556333357396177
K06884	1.054509951118804
K03675	1.0533864139904758
K03780	1.0482317050025602
K01775	1.0409460701808628
K19265	1.040542506167154
K12973	1.0348721024378085
K04028	1.0310906942853273
K02572	1.028937603250057
K11688	1.0275985078740857
K10015	1.0194539540099963
K08369	1.0190218152812327
K01809	1.015048871431629
K16329	1.0129112217999385
K02819	1.012584858801353
K07402	1.0049525217567319
K06212	1.0036822692143879
K18015	1.0030709121895667
K03532	1.001839208366619
K22110	0.9991619609052682
K18997	0.993100084004641
K03503	0.9840277731356261
K00373	0.980965984273316
K07797	0.980374368694764
K07862	0.9795162035842957
K14064	0.9771673202998286
K26745	0.9648837651593646
K10000	0.9640451000119105
K22111	0.9601712161429897
K00297	0.9590457444287477
K07786	0.9587602548140922
K13788	0.95765052936221
K11208	0.956549557611765
K02682	0.9529591249522096
K14221	0.9502544562955736
K03087	0.9489270164865878
K02035	0.9473991842713767
K14170	0.9467161804177089
K10975	0.9431801451759779
K10016	0.9429810047708583
K00371	0.941628085998157
K11755	0.9392696670984304
K18506	0.9390484833388697
K01093	0.9378318539579864
K01195	0.9373612889659887
K00156	0.9348813693113018
K02761	0.9345287411860083
K00574	0.9313790452480836
K16140	0.930387871743058
K03758	0.9298035648171146
K04750	0.9282589069700059
K11530	0.9277744973720036
K23007	0.9248370911222695
K02575	0.9180363709236591
K00374	0.9173897023358903
K01821	0.9153786298440523
K00163	0.91408974595417
K19709	0.9128624592884043
K09971	0.9062880791425966
K03809	0.9000847751920413
K07232	0.9000620244942945
K10124	0.8991996743599211
K00076	0.8984566081675623
K00639	0.8968644147227801
K13053	0.8934799233080424
K10831	0.8923171893041566
K21976	0.8880944234332673
K06194	0.8865819497187251
K02417	0.8865434868695781
K19148	0.8795728921690263
K03695	0.8785994765290969
K08297	0.8784190738193735
K07821	0.8740719143872256
K10013	0.8733421408715193
K00656	0.8719189221838288
K06970	0.8715236282750223
K14744	0.8712670585578406
K19336	0.8643069332522421
K03208	0.8641769481442816
K06866	0.861882360143149
K09896	0.861255748249221
K02377	0.8590104427694625
K03644	0.8566589426688984
K15832	0.8555966459309668
K17948	0.8538927567986101
K04030	0.8538088948988002
K09019	0.8518739513390414
K07345	0.8495760330571402
K03533	0.8493279837888337
K23545	0.8480408828086117
K04651	0.8445913443844318
K18505	0.8440228162519361
K11177	0.8439323388746897
K15035	0.8438979051855463
K18521	0.842050661128249
K00627	0.8371316760659492
K13979	0.8340632302091932
K02052	0.8333901588235898
K13684	0.8247064286515333
K01085	0.8214170548506723
K12661	0.8177151570769642
K11932	0.8166582833921397
K00927	0.8161528508105789
K23256	0.8149980029159186
K23242	0.8144260625080247
K18526	0.8129439653105274
K19354	0.8118120480080433
K07688	0.8099303760629869
K03973	0.8097186369301167
K07349	0.809294518282684
K01659	0.8043730892177402
K22597	0.8033812464591868
K01692	0.8023509832868212
K13244	0.8018369678021267
K03488	0.7998765001304764
